"Latest: Wavelength (nm)","Latest: Absorbance","Run 1: Wavelength (nm)","Run 1: Absorbance","Run 2: Wavelength (nm)","Run 2: Absorbance","Run 3: Wavelength (nm)","Run 3: Absorbance","Run 4: Wavelength (nm)","Run 4: Absorbance","Run 5: Wavelength (nm)","Run 5: Absorbance","Run 6: Wavelength (nm)","Run 6: Absorbance","Run 7: Wavelength (nm)","Run 7: Absorbance","Run 8: Wavelength (nm)","Run 8: Absorbance","Run 9: Wavelength (nm)","Run 9: Absorbance","Run 10: Wavelength (nm)","Run 10: Absorbance"
889.1,0.369129904301,889.1,0.0113912800352,889.1,-0.000798110237782,889.1,0.0106522156185,889.1,0.0108017633017,889.1,0.0125935849573,889.1,0.0233789030949,889.1,0.0142929715051,889.1,0.022796862748,889.1,-0.00676205343448,889.1,0.0157354367377
890,0.36830353591,890,0.0108386877649,890,-0.00147015875822,890,0.0100957020758,890,0.0107498242194,890,0.0110290785228,890,0.022822025846,890,0.0145755193965,890,0.0225426125325,890,-0.00657635545764,890,0.0152173857781
890.8,0.367574438056,890.8,0.0106628669625,890.8,-0.00176982486341,890.8,0.00971662235416,890.8,0.0110377231698,890.8,0.0103194316836,890.8,0.0230078973968,890.8,0.0148482036189,890.8,0.0213708876628,890.8,-0.00722997668601,890.8,0.0154841846662
891.7,0.368981475926,891.7,0.0106973608055,891.7,-0.00101206553683,891.7,0.00988040166821,891.7,0.0111541460485,891.7,0.0101220785827,891.7,0.0217280484571,891.7,0.0138772052794,891.7,0.021840775912,891.7,-0.00688051362419,891.7,0.0166902693258
892.5,0.366680494323,892.5,0.0113718174747,892.5,-0.000695761830252,892.5,0.0103754978256,892.5,0.0103798631658,892.5,0.0097521643628,892.5,0.0235051561277,892.5,0.0144987532275,892.5,0.0221711498346,892.5,-0.00667596087741,892.5,0.0187926911142
893.4,0.364993166905,893.4,0.0124236047771,893.4,-0.000953771379237,893.4,0.0104330189363,893.4,0.0109336042824,893.4,0.0102603345005,893.4,0.0228329794198,893.4,0.0156651242649,893.4,0.0232921541058,893.4,-0.00576515543898,893.4,0.019355741072
894.2,0.362903026196,894.2,0.0134051849511,894.2,-0.000777887628423,894.2,0.0101278556688,894.2,0.0104037568821,894.2,0.0111600817242,894.2,0.0235628676718,894.2,0.0160519807949,894.2,0.0229463147284,894.2,-0.00579480700379,894.2,0.0188549551672
895.1,0.361937665161,895.1,0.0136680913668,895.1,-0.000893649094166,895.1,0.0111583752876,895.1,0.0112915285865,895.1,0.0119012446521,895.1,0.0228749722534,895.1,0.0167370989375,895.1,0.0238576041928,895.1,-0.00611034589901,895.1,0.0185526618999
895.9,0.360724941485,895.9,0.0132235356453,895.9,-0.000874330107961,895.9,0.0105171716016,895.9,0.0104840846891,895.9,0.0111402316538,895.9,0.023526449595,895.9,0.0158825519048,895.9,0.0236170302178,895.9,-0.00660979877023,895.9,0.0175483142972
896.8,0.358519625017,896.8,0.0125984648635,896.8,-0.000379373161927,896.8,0.0112413176856,896.8,0.0103216058008,896.8,0.0102557086155,896.8,0.024298611519,896.8,0.0165916826992,896.8,0.0238187221365,896.8,-0.00620930340247,896.8,0.0183513850671
897.6,0.357577602087,897.6,0.0117220342702,897.6,0.000242176564628,897.6,0.0112068598947,897.6,0.0106924290362,897.6,0.00985349135584,897.6,0.0235249817555,897.6,0.0158704284209,897.6,0.023639626382,897.6,-0.00647275247835,897.6,0.0181969500538
898.5,0.355288398782,898.5,0.0111540621927,898.5,-0.000824349438385,898.5,0.0114140101875,898.5,0.0103349494024,898.5,0.00969988377341,898.5,0.0227995402948,898.5,0.0147940315431,898.5,0.0221634201504,898.5,-0.00770078238757,898.5,0.0178748871632
899.3,0.35355538386,899.3,0.0103464518457,899.3,-0.00219155319845,899.3,0.0114984128841,899.3,0.00890536366894,899.3,0.0102941051032,899.3,0.0216557318878,899.3,0.0134112182297,899.3,0.0215082487071,899.3,-0.00922083074388,899.3,0.0162761832751
